78.8, 0.999998, 0.000443092
78.9, 0.999999, 0.000443083
79, 0.999999, 0.000443074
79.1, 0.999999, 0.000443173
79.2, 0.999999, 0.000443272
79.3, 0.999999, 0.000443371
79.4, 0.999999, 0.00044347
79.5, 0.999999, 0.000443569
79.6, 0.999999, 0.000443668
79.7, 0.999999, 0.000443767
79.8, 0.999999, 0.000443866
79.9, 0.999999, 0.000443965
80, 0.999999, 0.000444064
80.1, 0.999999, 0.000444131
80.2, 0.999999, 0.000444198
80.3, 0.999999, 0.000444264
80.4, 0.999999, 0.000444331
80.5, 0.999999, 0.000444398
80.6, 0.999999, 0.000444465
80.7, 0.999999, 0.000444532
80.8, 0.999999, 0.000444598
80.9, 0.999999, 0.000444665
81, 0.999999, 0.000444732
81.1, 0.999999, 0.000444783
81.2, 0.999999, 0.000444835
81.3, 0.999999, 0.000444886
81.4, 0.999999, 0.000444938
81.5, 0.999999, 0.000444989
81.6, 0.999999, 0.00044504
81.7, 0.999999, 0.000445092
81.8, 0.999999, 0.000445143
81.9, 0.999999, 0.000445195
82, 0.999999, 0.000445246
82.1, 0.999999, 0.000445545
82.2, 0.999999, 0.000445845
82.3, 0.999999, 0.000446144
82.4, 0.999999, 0.000446443
82.5, 0.999999, 0.000446743
82.6, 0.999999, 0.000447042
82.7, 0.999999, 0.000447341
82.8, 0.999999, 0.00044764
82.9, 0.999999, 0.00044794
83, 0.999999, 0.000448239
83.1, 1, 0.000448746
83.2, 1, 0.000449253
83.3, 1, 0.000449761
83.4, 1, 0.000450268
83.5, 1, 0.000450775
83.6, 1, 0.000451282
83.7, 1, 0.000451789
83.8, 1, 0.000452297
83.9, 1, 0.000452804
84, 1, 0.000453311
84.1, 1, 0.000453799
84.2, 1, 0.000454287
84.3, 1, 0.000454775
84.4, 1, 0.000455263
